inst#,actual,predicted,error,prediction,id
6584,1:?,4:Explode,,1,36584
6585,1:?,10:Upside,,0.265,36585
6586,1:?,10:Upside,,0.705,36586
6587,1:?,6:Hands,,0.521,36587
6588,1:?,7:Neutral,,0.481,36588
6589,1:?,1:Clap,,0.217,36589
6590,1:?,1:Clap,,0.754,36590
6591,1:?,1:Clap,,0.49,36591
6592,1:?,1:Clap,,0.337,36592
6593,1:?,10:Upside,,0.52,36593
6594,1:?,4:Explode,,0.56,36594
6595,1:?,10:Upside,,0.474,36595
6596,1:?,9:Think,,0.709,36596
6597,1:?,9:Think,,0.762,36597
6598,1:?,1:Clap,,0.217,36598
6599,1:?,3:Disappoint,,0.996,36599
6600,1:?,9:Think,,0.731,36600
6601,1:?,7:Neutral,,0.545,36601
6602,1:?,2:Cry,,0.859,36602
6603,1:?,1:Clap,,0.483,36603
6604,1:?,8:Shrug,,0.414,36604
6605,1:?,8:Shrug,,0.821,36605
6606,1:?,2:Cry,,0.493,36606
6607,1:?,1:Clap,,0.337,36607
6608,1:?,1:Clap,,0.703,36608
6609,1:?,2:Cry,,0.772,36609
6610,1:?,10:Upside,,0.809,36610
6611,1:?,2:Cry,,0.258,36611
6612,1:?,10:Upside,,0.643,36612
6613,1:?,10:Upside,,0.677,36613
6614,1:?,2:Cry,,0.8,36614
6615,1:?,1:Clap,,0.217,36615
6616,1:?,8:Shrug,,0.565,36616
6617,1:?,1:Clap,,0.217,36617
6618,1:?,1:Clap,,0.229,36618
6619,1:?,2:Cry,,0.779,36619
6620,1:?,1:Clap,,0.31,36620
6621,1:?,9:Think,,0.762,36621
6622,1:?,10:Upside,,0.201,36622
6623,1:?,7:Neutral,,0.41,36623
6624,1:?,8:Shrug,,0.278,36624
6625,1:?,7:Neutral,,0.618,36625
6626,1:?,7:Neutral,,0.997,36626
6627,1:?,3:Disappoint,,0.498,36627
6628,1:?,10:Upside,,0.227,36628
6629,1:?,9:Think,,0.572,36629
6630,1:?,1:Clap,,0.679,36630
6631,1:?,6:Hands,,0.855,36631
6632,1:?,1:Clap,,0.559,36632
6633,1:?,4:Explode,,1,36633
6634,1:?,2:Cry,,0.859,36634
6635,1:?,9:Think,,0.299,36635
6636,1:?,10:Upside,,0.808,36636
6637,1:?,2:Cry,,0.84,36637
6638,1:?,1:Clap,,0.217,36638
6639,1:?,10:Upside,,0.606,36639
6640,1:?,7:Neutral,,0.991,36640
6641,1:?,1:Clap,,0.217,36641
6642,1:?,6:Hands,,1,36642
6643,1:?,1:Clap,,0.297,36643
6644,1:?,7:Neutral,,0.999,36644
6645,1:?,9:Think,,0.704,36645
6646,1:?,9:Think,,0.694,36646
6647,1:?,8:Shrug,,0.321,36647
6648,1:?,10:Upside,,0.324,36648
6649,1:?,2:Cry,,0.534,36649
6650,1:?,7:Neutral,,0.4,36650
6651,1:?,3:Disappoint,,0.377,36651
6652,1:?,1:Clap,,0.608,36652
6653,1:?,9:Think,,0.789,36653
6654,1:?,2:Cry,,0.79,36654
6655,1:?,8:Shrug,,0.375,36655
6656,1:?,4:Explode,,0.468,36656
6657,1:?,1:Clap,,0.337,36657
6658,1:?,10:Upside,,0.453,36658
6659,1:?,2:Cry,,0.369,36659
6660,1:?,10:Upside,,0.957,36660
6661,1:?,1:Clap,,0.945,36661
6662,1:?,4:Explode,,0.98,36662
6663,1:?,1:Clap,,0.273,36663
6664,1:?,2:Cry,,0.322,36664
6665,1:?,6:Hands,,1,36665
6666,1:?,8:Shrug,,0.419,36666
6667,1:?,6:Hands,,0.855,36667
6668,1:?,7:Neutral,,0.995,36668
6669,1:?,4:Explode,,0.907,36669
6670,1:?,10:Upside,,0.48,36670
6671,1:?,10:Upside,,0.625,36671
6672,1:?,2:Cry,,0.417,36672
6673,1:?,10:Upside,,0.277,36673
6674,1:?,4:Explode,,0.358,36674
6675,1:?,7:Neutral,,0.993,36675
6676,1:?,9:Think,,0.968,36676
6677,1:?,10:Upside,,0.492,36677
6678,1:?,9:Think,,1,36678
6679,1:?,10:Upside,,0.765,36679
6680,1:?,7:Neutral,,0.999,36680
6681,1:?,1:Clap,,0.916,36681
6682,1:?,1:Clap,,0.752,36682
6683,1:?,1:Clap,,0.217,36683
6684,1:?,6:Hands,,1,36684
6685,1:?,2:Cry,,0.417,36685
6686,1:?,4:Explode,,0.285,36686
6687,1:?,1:Clap,,0.557,36687
6688,1:?,1:Clap,,0.356,36688
6689,1:?,7:Neutral,,0.354,36689
6690,1:?,7:Neutral,,0.49,36690
6691,1:?,7:Neutral,,0.751,36691
6692,1:?,9:Think,,0.432,36692
6693,1:?,10:Upside,,0.371,36693
6694,1:?,7:Neutral,,0.519,36694
6695,1:?,1:Clap,,0.23,36695
6696,1:?,2:Cry,,0.671,36696
6697,1:?,2:Cry,,0.839,36697
6698,1:?,1:Clap,,0.472,36698
6699,1:?,10:Upside,,0.315,36699
6700,1:?,10:Upside,,0.881,36700
6701,1:?,9:Think,,0.808,36701
6702,1:?,1:Clap,,0.668,36702
6703,1:?,2:Cry,,0.509,36703
6704,1:?,9:Think,,0.984,36704
6705,1:?,10:Upside,,0.639,36705
6706,1:?,1:Clap,,0.337,36706
6707,1:?,4:Explode,,0.82,36707
6708,1:?,4:Explode,,0.749,36708
6709,1:?,2:Cry,,0.919,36709
6710,1:?,9:Think,,0.977,36710
6711,1:?,10:Upside,,1,36711
6712,1:?,1:Clap,,0.916,36712
6713,1:?,6:Hands,,0.422,36713
6714,1:?,6:Hands,,0.921,36714
6715,1:?,7:Neutral,,0.545,36715
6716,1:?,7:Neutral,,0.425,36716
6717,1:?,2:Cry,,0.341,36717
6718,1:?,8:Shrug,,0.225,36718
6719,1:?,1:Clap,,0.792,36719
6720,1:?,6:Hands,,0.994,36720
6721,1:?,4:Explode,,0.907,36721
6722,1:?,7:Neutral,,0.625,36722
6723,1:?,7:Neutral,,0.26,36723
6724,1:?,9:Think,,1,36724
6725,1:?,9:Think,,0.873,36725
6726,1:?,8:Shrug,,0.998,36726
6727,1:?,10:Upside,,0.827,36727
6728,1:?,1:Clap,,0.217,36728
6729,1:?,8:Shrug,,0.357,36729
6730,1:?,3:Disappoint,,1,36730
6731,1:?,4:Explode,,0.546,36731
6732,1:?,10:Upside,,0.891,36732
6733,1:?,1:Clap,,0.504,36733
6734,1:?,4:Explode,,1,36734
6735,1:?,9:Think,,0.854,36735
6736,1:?,1:Clap,,0.348,36736
6737,1:?,10:Upside,,1,36737
6738,1:?,4:Explode,,0.442,36738
6739,1:?,10:Upside,,0.799,36739
6740,1:?,9:Think,,0.594,36740
6741,1:?,8:Shrug,,0.239,36741
6742,1:?,6:Hands,,0.978,36742
6743,1:?,3:Disappoint,,0.33,36743
6744,1:?,3:Disappoint,,1,36744
6745,1:?,4:Explode,,1,36745
6746,1:?,9:Think,,0.444,36746
6747,1:?,4:Explode,,1,36747
6748,1:?,7:Neutral,,0.38,36748
6749,1:?,4:Explode,,1,36749
6750,1:?,2:Cry,,0.804,36750
6751,1:?,9:Think,,0.356,36751
6752,1:?,8:Shrug,,0.42,36752
6753,1:?,10:Upside,,0.615,36753
6754,1:?,1:Clap,,0.217,36754
6755,1:?,5:FacePalm,,0.722,36755
6756,1:?,7:Neutral,,0.191,36756
6757,1:?,2:Cry,,0.859,36757
6758,1:?,1:Clap,,0.217,36758
6759,1:?,8:Shrug,,0.828,36759
6760,1:?,4:Explode,,0.336,36760
6761,1:?,9:Think,,0.87,36761
6762,1:?,9:Think,,0.444,36762
6763,1:?,3:Disappoint,,1,36763
6764,1:?,1:Clap,,0.337,36764
6765,1:?,3:Disappoint,,1,36765
6766,1:?,4:Explode,,0.321,36766
6767,1:?,3:Disappoint,,0.378,36767
6768,1:?,10:Upside,,1,36768
6769,1:?,7:Neutral,,0.339,36769
6770,1:?,2:Cry,,0.224,36770
6771,1:?,9:Think,,0.637,36771
6772,1:?,9:Think,,0.383,36772
6773,1:?,7:Neutral,,0.425,36773
6774,1:?,1:Clap,,0.494,36774
6775,1:?,5:FacePalm,,0.671,36775
6776,1:?,7:Neutral,,0.421,36776
6777,1:?,7:Neutral,,0.464,36777
6778,1:?,8:Shrug,,0.826,36778
6779,1:?,10:Upside,,0.771,36779
6780,1:?,10:Upside,,0.915,36780
6781,1:?,1:Clap,,0.178,36781
6782,1:?,9:Think,,0.86,36782
6783,1:?,9:Think,,0.524,36783
6784,1:?,8:Shrug,,0.443,36784
6785,1:?,1:Clap,,0.727,36785
6786,1:?,8:Shrug,,0.502,36786
6787,1:?,7:Neutral,,0.326,36787
6788,1:?,1:Clap,,0.217,36788
6789,1:?,1:Clap,,0.217,36789
6790,1:?,4:Explode,,0.486,36790
6791,1:?,7:Neutral,,0.907,36791
6792,1:?,9:Think,,0.711,36792
6793,1:?,1:Clap,,0.494,36793
6794,1:?,1:Clap,,0.217,36794
6795,1:?,10:Upside,,0.849,36795
6796,1:?,2:Cry,,0.546,36796
6797,1:?,1:Clap,,0.551,36797
6798,1:?,7:Neutral,,0.462,36798
6799,1:?,10:Upside,,0.98,36799
6800,1:?,2:Cry,,0.345,36800
6801,1:?,9:Think,,0.789,36801
6802,1:?,4:Explode,,1,36802
6803,1:?,8:Shrug,,0.891,36803
6804,1:?,1:Clap,,0.337,36804
6805,1:?,7:Neutral,,0.609,36805
6806,1:?,6:Hands,,0.852,36806
6807,1:?,1:Clap,,0.217,36807
6808,1:?,6:Hands,,0.958,36808
6809,1:?,5:FacePalm,,0.715,36809
6810,1:?,1:Clap,,0.309,36810
6811,1:?,7:Neutral,,0.401,36811
6812,1:?,1:Clap,,0.337,36812
6813,1:?,1:Clap,,0.939,36813
6814,1:?,1:Clap,,0.344,36814
6815,1:?,6:Hands,,0.539,36815
6816,1:?,9:Think,,0.443,36816
6817,1:?,6:Hands,,0.375,36817
6818,1:?,2:Cry,,0.795,36818
6819,1:?,8:Shrug,,0.558,36819
6820,1:?,9:Think,,0.263,36820
6821,1:?,3:Disappoint,,0.281,36821
6822,1:?,1:Clap,,0.217,36822
6823,1:?,9:Think,,0.453,36823
6824,1:?,6:Hands,,1,36824
6825,1:?,5:FacePalm,,1,36825
6826,1:?,9:Think,,0.46,36826
6827,1:?,8:Shrug,,0.512,36827
6828,1:?,1:Clap,,0.31,36828
6829,1:?,9:Think,,0.59,36829
6830,1:?,9:Think,,0.498,36830
6831,1:?,9:Think,,0.28,36831
6832,1:?,7:Neutral,,0.427,36832
6833,1:?,2:Cry,,0.771,36833
6834,1:?,7:Neutral,,0.39,36834
6835,1:?,1:Clap,,0.217,36835
6836,1:?,9:Think,,0.59,36836
6837,1:?,10:Upside,,0.771,36837
6838,1:?,6:Hands,,0.998,36838
6839,1:?,3:Disappoint,,0.349,36839
6840,1:?,6:Hands,,0.999,36840
6841,1:?,7:Neutral,,0.401,36841
6842,1:?,9:Think,,0.989,36842
6843,1:?,7:Neutral,,0.368,36843
6844,1:?,1:Clap,,0.565,36844
6845,1:?,1:Clap,,0.371,36845
6846,1:?,2:Cry,,0.498,36846
6847,1:?,7:Neutral,,0.987,36847
6848,1:?,3:Disappoint,,0.422,36848
6849,1:?,8:Shrug,,0.493,36849
6850,1:?,1:Clap,,0.217,36850
6851,1:?,10:Upside,,0.551,36851
6852,1:?,9:Think,,0.48,36852
6853,1:?,2:Cry,,0.423,36853
6854,1:?,10:Upside,,0.427,36854
6855,1:?,7:Neutral,,0.999,36855
6856,1:?,4:Explode,,0.332,36856
6857,1:?,6:Hands,,0.777,36857
6858,1:?,9:Think,,1,36858
6859,1:?,4:Explode,,1,36859
6860,1:?,7:Neutral,,0.645,36860
6861,1:?,6:Hands,,0.462,36861
6862,1:?,2:Cry,,0.236,36862
6863,1:?,6:Hands,,1,36863
6864,1:?,8:Shrug,,0.497,36864
6865,1:?,7:Neutral,,0.999,36865
6866,1:?,2:Cry,,0.534,36866
6867,1:?,9:Think,,0.701,36867
6868,1:?,1:Clap,,0.31,36868
6869,1:?,1:Clap,,0.337,36869
6870,1:?,1:Clap,,0.31,36870
6871,1:?,6:Hands,,0.927,36871
6872,1:?,7:Neutral,,0.718,36872
6873,1:?,7:Neutral,,0.93,36873
6874,1:?,1:Clap,,0.217,36874
6875,1:?,4:Explode,,0.285,36875
6876,1:?,10:Upside,,0.424,36876
6877,1:?,1:Clap,,0.217,36877
6878,1:?,2:Cry,,0.772,36878
6879,1:?,5:FacePalm,,0.416,36879
6880,1:?,5:FacePalm,,0.884,36880
6881,1:?,3:Disappoint,,0.492,36881
6882,1:?,1:Clap,,0.217,36882
6883,1:?,10:Upside,,0.988,36883
6884,1:?,8:Shrug,,0.79,36884
6885,1:?,1:Clap,,0.337,36885
6886,1:?,1:Clap,,0.217,36886
6887,1:?,10:Upside,,0.557,36887
6888,1:?,8:Shrug,,0.531,36888
6889,1:?,10:Upside,,0.974,36889
6890,1:?,8:Shrug,,0.323,36890
6891,1:?,1:Clap,,0.217,36891
6892,1:?,10:Upside,,0.626,36892
6893,1:?,7:Neutral,,0.466,36893
6894,1:?,4:Explode,,1,36894
6895,1:?,7:Neutral,,0.936,36895
6896,1:?,6:Hands,,1,36896
6897,1:?,2:Cry,,0.281,36897
6898,1:?,5:FacePalm,,0.529,36898
6899,1:?,4:Explode,,1,36899
6900,1:?,10:Upside,,0.886,36900
6901,1:?,6:Hands,,1,36901
6902,1:?,10:Upside,,0.713,36902
6903,1:?,10:Upside,,0.529,36903
6904,1:?,4:Explode,,1,36904
6905,1:?,1:Clap,,0.472,36905
6906,1:?,1:Clap,,0.62,36906
6907,1:?,10:Upside,,0.771,36907
6908,1:?,7:Neutral,,0.424,36908
6909,1:?,1:Clap,,0.968,36909
6910,1:?,10:Upside,,0.381,36910
6911,1:?,6:Hands,,1,36911
6912,1:?,7:Neutral,,0.621,36912
6913,1:?,2:Cry,,0.24,36913
6914,1:?,1:Clap,,0.473,36914
6915,1:?,9:Think,,0.762,36915
6916,1:?,4:Explode,,0.827,36916
6917,1:?,9:Think,,0.986,36917
6918,1:?,8:Shrug,,0.683,36918
6919,1:?,1:Clap,,0.369,36919
6920,1:?,7:Neutral,,0.535,36920
6921,1:?,1:Clap,,0.337,36921
6922,1:?,10:Upside,,0.27,36922
6923,1:?,10:Upside,,0.516,36923
6924,1:?,7:Neutral,,0.475,36924
6925,1:?,3:Disappoint,,0.558,36925
6926,1:?,9:Think,,0.789,36926
6927,1:?,8:Shrug,,0.996,36927
6928,1:?,1:Clap,,0.324,36928
6929,1:?,9:Think,,0.456,36929
6930,1:?,7:Neutral,,0.618,36930
6931,1:?,1:Clap,,0.255,36931
6932,1:?,1:Clap,,0.217,36932
6933,1:?,7:Neutral,,0.335,36933
6934,1:?,9:Think,,0.654,36934
6935,1:?,8:Shrug,,0.587,36935
6936,1:?,8:Shrug,,0.984,36936
6937,1:?,9:Think,,0.392,36937
6938,1:?,7:Neutral,,0.901,36938
6939,1:?,7:Neutral,,0.498,36939
6940,1:?,3:Disappoint,,0.35,36940
6941,1:?,1:Clap,,0.229,36941
6942,1:?,1:Clap,,0.217,36942
6943,1:?,2:Cry,,0.518,36943
6944,1:?,4:Explode,,0.388,36944
6945,1:?,8:Shrug,,0.686,36945
6946,1:?,7:Neutral,,0.686,36946
6947,1:?,1:Clap,,0.866,36947
6948,1:?,7:Neutral,,0.456,36948
6949,1:?,2:Cry,,0.498,36949
6950,1:?,8:Shrug,,0.938,36950
6951,1:?,7:Neutral,,0.303,36951
6952,1:?,1:Clap,,0.508,36952
6953,1:?,2:Cry,,0.48,36953
6954,1:?,1:Clap,,0.388,36954
6955,1:?,9:Think,,0.708,36955
6956,1:?,6:Hands,,1,36956
6957,1:?,1:Clap,,0.324,36957
6958,1:?,9:Think,,0.732,36958
6959,1:?,9:Think,,0.28,36959
6960,1:?,1:Clap,,0.217,36960
6961,1:?,6:Hands,,1,36961
6962,1:?,10:Upside,,0.743,36962
6963,1:?,3:Disappoint,,0.368,36963
6964,1:?,5:FacePalm,,0.623,36964
6965,1:?,1:Clap,,0.968,36965
6966,1:?,8:Shrug,,0.876,36966
6967,1:?,10:Upside,,0.863,36967
6968,1:?,1:Clap,,0.217,36968
6969,1:?,8:Shrug,,0.585,36969
6970,1:?,1:Clap,,0.217,36970
6971,1:?,1:Clap,,0.62,36971
6972,1:?,6:Hands,,0.22,36972
6973,1:?,1:Clap,,0.337,36973
6974,1:?,9:Think,,1,36974
6975,1:?,3:Disappoint,,0.378,36975
6976,1:?,1:Clap,,0.337,36976
6977,1:?,2:Cry,,0.659,36977
6978,1:?,2:Cry,,0.588,36978
6979,1:?,1:Clap,,0.501,36979
6980,1:?,1:Clap,,0.447,36980
6981,1:?,1:Clap,,0.968,36981
6982,1:?,10:Upside,,0.557,36982
6983,1:?,5:FacePalm,,0.993,36983
6984,1:?,1:Clap,,0.273,36984
6985,1:?,1:Clap,,0.337,36985
6986,1:?,7:Neutral,,0.476,36986
6987,1:?,4:Explode,,0.63,36987
6988,1:?,1:Clap,,0.217,36988
6989,1:?,10:Upside,,0.848,36989
6990,1:?,1:Clap,,0.31,36990
6991,1:?,2:Cry,,0.572,36991
6992,1:?,10:Upside,,0.345,36992
6993,1:?,6:Hands,,0.946,36993
6994,1:?,1:Clap,,0.337,36994
6995,1:?,1:Clap,,0.337,36995
6996,1:?,8:Shrug,,0.417,36996
6997,1:?,7:Neutral,,0.355,36997
6998,1:?,4:Explode,,0.217,36998
6999,1:?,10:Upside,,0.814,36999
7000,1:?,2:Cry,,0.444,37000
7001,1:?,4:Explode,,1,37001
7002,1:?,9:Think,,1,37002
7003,1:?,5:FacePalm,,0.993,37003
7004,1:?,4:Explode,,0.686,37004
7005,1:?,10:Upside,,0.3,37005
7006,1:?,7:Neutral,,0.444,37006
7007,1:?,10:Upside,,0.746,37007
7008,1:?,8:Shrug,,0.429,37008
7009,1:?,10:Upside,,0.539,37009
7010,1:?,2:Cry,,0.325,37010
7011,1:?,7:Neutral,,0.466,37011
7012,1:?,10:Upside,,0.483,37012
7013,1:?,8:Shrug,,0.215,37013
7014,1:?,10:Upside,,0.82,37014
7015,1:?,6:Hands,,1,37015
7016,1:?,9:Think,,0.403,37016
7017,1:?,9:Think,,1,37017
7018,1:?,9:Think,,0.929,37018
7019,1:?,2:Cry,,0.899,37019
7020,1:?,8:Shrug,,0.799,37020
7021,1:?,1:Clap,,0.217,37021
7022,1:?,9:Think,,1,37022
7023,1:?,7:Neutral,,0.641,37023
7024,1:?,2:Cry,,0.859,37024
7025,1:?,10:Upside,,0.4,37025
7026,1:?,6:Hands,,1,37026
7027,1:?,3:Disappoint,,0.998,37027
7028,1:?,10:Upside,,0.519,37028
7029,1:?,1:Clap,,0.217,37029
7030,1:?,8:Shrug,,0.443,37030
7031,1:?,9:Think,,0.558,37031
7032,1:?,9:Think,,0.392,37032
7033,1:?,6:Hands,,0.406,37033
7034,1:?,8:Shrug,,0.466,37034
7035,1:?,1:Clap,,0.217,37035
7036,1:?,9:Think,,0.666,37036
7037,1:?,3:Disappoint,,0.583,37037
7038,1:?,2:Cry,,0.389,37038
7039,1:?,7:Neutral,,0.365,37039
7040,1:?,10:Upside,,0.383,37040
7041,1:?,10:Upside,,0.578,37041
7042,1:?,8:Shrug,,0.911,37042
7043,1:?,1:Clap,,0.369,37043
7044,1:?,9:Think,,1,37044
7045,1:?,9:Think,,0.823,37045
7046,1:?,10:Upside,,0.496,37046
7047,1:?,9:Think,,0.935,37047
7048,1:?,1:Clap,,0.395,37048
7049,1:?,2:Cry,,0.714,37049
7050,1:?,6:Hands,,1,37050
7051,1:?,2:Cry,,0.407,37051
7052,1:?,6:Hands,,1,37052
7053,1:?,1:Clap,,0.337,37053
7054,1:?,2:Cry,,0.256,37054
7055,1:?,10:Upside,,0.471,37055
7056,1:?,1:Clap,,0.217,37056
7057,1:?,9:Think,,1,37057
7058,1:?,1:Clap,,0.229,37058
7059,1:?,6:Hands,,0.997,37059
7060,1:?,1:Clap,,0.533,37060
7061,1:?,10:Upside,,1,37061
7062,1:?,1:Clap,,0.367,37062
7063,1:?,9:Think,,0.993,37063
7064,1:?,10:Upside,,1,37064
7065,1:?,10:Upside,,0.786,37065
7066,1:?,9:Think,,0.796,37066
7067,1:?,7:Neutral,,0.496,37067
7068,1:?,1:Clap,,0.337,37068
7069,1:?,10:Upside,,0.826,37069
7070,1:?,10:Upside,,0.895,37070
7071,1:?,9:Think,,0.395,37071
7072,1:?,1:Clap,,0.229,37072
7073,1:?,1:Clap,,0.337,37073
7074,1:?,7:Neutral,,0.601,37074
7075,1:?,7:Neutral,,0.506,37075
7076,1:?,10:Upside,,0.615,37076
7077,1:?,8:Shrug,,0.627,37077
7078,1:?,7:Neutral,,0.536,37078
7079,1:?,4:Explode,,1,37079
7080,1:?,9:Think,,0.916,37080
7081,1:?,6:Hands,,1,37081
7082,1:?,10:Upside,,0.249,37082
7083,1:?,2:Cry,,0.531,37083
7084,1:?,6:Hands,,0.549,37084
7085,1:?,10:Upside,,0.728,37085
7086,1:?,1:Clap,,0.839,37086
7087,1:?,7:Neutral,,0.999,37087
7088,1:?,1:Clap,,0.506,37088
7089,1:?,6:Hands,,1,37089
7090,1:?,6:Hands,,0.977,37090
7091,1:?,4:Explode,,0.285,37091
7092,1:?,1:Clap,,0.351,37092
7093,1:?,9:Think,,0.671,37093
7094,1:?,1:Clap,,0.38,37094
7095,1:?,1:Clap,,0.337,37095
7096,1:?,8:Shrug,,0.999,37096
7097,1:?,8:Shrug,,0.542,37097
7098,1:?,9:Think,,0.763,37098
7099,1:?,9:Think,,0.486,37099
7100,1:?,10:Upside,,0.981,37100
7101,1:?,10:Upside,,0.626,37101
7102,1:?,9:Think,,0.716,37102
7103,1:?,2:Cry,,0.481,37103
7104,1:?,6:Hands,,0.992,37104
7105,1:?,9:Think,,0.653,37105
7106,1:?,4:Explode,,1,37106
7107,1:?,10:Upside,,0.723,37107
7108,1:?,7:Neutral,,0.627,37108
7109,1:?,9:Think,,1,37109
7110,1:?,10:Upside,,0.408,37110
7111,1:?,9:Think,,0.958,37111
7112,1:?,10:Upside,,0.581,37112
7113,1:?,4:Explode,,0.576,37113
7114,1:?,1:Clap,,0.217,37114
7115,1:?,4:Explode,,0.194,37115
7116,1:?,10:Upside,,0.426,37116
7117,1:?,1:Clap,,0.369,37117
7118,1:?,1:Clap,,0.253,37118
7119,1:?,1:Clap,,0.254,37119
7120,1:?,1:Clap,,0.217,37120
7121,1:?,1:Clap,,0.866,37121
7122,1:?,10:Upside,,0.591,37122
7123,1:?,1:Clap,,0.866,37123
7124,1:?,7:Neutral,,0.373,37124
7125,1:?,7:Neutral,,0.655,37125
7126,1:?,7:Neutral,,0.993,37126
7127,1:?,10:Upside,,0.671,37127
7128,1:?,2:Cry,,0.293,37128
7129,1:?,9:Think,,0.603,37129
7130,1:?,10:Upside,,0.812,37130
7131,1:?,4:Explode,,1,37131
7132,1:?,9:Think,,0.513,37132
7133,1:?,1:Clap,,0.549,37133
7134,1:?,8:Shrug,,0.582,37134
7135,1:?,1:Clap,,0.373,37135
7136,1:?,4:Explode,,1,37136
7137,1:?,1:Clap,,0.337,37137
7138,1:?,2:Cry,,0.256,37138
7139,1:?,9:Think,,0.978,37139
7140,1:?,1:Clap,,0.524,37140
7141,1:?,10:Upside,,0.557,37141
7142,1:?,9:Think,,0.709,37142
7143,1:?,1:Clap,,0.565,37143
7144,1:?,2:Cry,,0.647,37144
7145,1:?,1:Clap,,0.337,37145
7146,1:?,2:Cry,,0.75,37146
7147,1:?,9:Think,,0.833,37147
7148,1:?,7:Neutral,,0.785,37148
7149,1:?,7:Neutral,,0.283,37149
7150,1:?,1:Clap,,0.229,37150
7151,1:?,1:Clap,,0.337,37151
7152,1:?,7:Neutral,,0.584,37152
7153,1:?,1:Clap,,0.217,37153
7154,1:?,1:Clap,,0.355,37154
7155,1:?,3:Disappoint,,0.484,37155
7156,1:?,9:Think,,0.844,37156
7157,1:?,7:Neutral,,0.783,37157
7158,1:?,4:Explode,,1,37158
7159,1:?,6:Hands,,0.733,37159
7160,1:?,1:Clap,,0.266,37160
7161,1:?,9:Think,,0.452,37161
7162,1:?,3:Disappoint,,0.961,37162
7163,1:?,6:Hands,,0.796,37163
7164,1:?,1:Clap,,0.217,37164
7165,1:?,8:Shrug,,0.854,37165
7166,1:?,6:Hands,,0.437,37166
7167,1:?,1:Clap,,0.337,37167
7168,1:?,1:Clap,,0.663,37168
7169,1:?,1:Clap,,0.217,37169
7170,1:?,1:Clap,,0.354,37170
7171,1:?,9:Think,,0.444,37171
7172,1:?,8:Shrug,,0.561,37172
7173,1:?,2:Cry,,0.697,37173
7174,1:?,10:Upside,,0.771,37174
7175,1:?,5:FacePalm,,0.99,37175
7176,1:?,1:Clap,,0.217,37176
7177,1:?,8:Shrug,,0.985,37177
7178,1:?,8:Shrug,,0.994,37178
7179,1:?,1:Clap,,0.698,37179
7180,1:?,2:Cry,,0.306,37180
7181,1:?,2:Cry,,0.548,37181
7182,1:?,10:Upside,,0.618,37182
7183,1:?,9:Think,,0.986,37183
7184,1:?,1:Clap,,0.262,37184
7185,1:?,1:Clap,,0.217,37185
7186,1:?,7:Neutral,,0.429,37186
7187,1:?,2:Cry,,0.341,37187
7188,1:?,4:Explode,,0.957,37188
7189,1:?,7:Neutral,,0.328,37189
7190,1:?,7:Neutral,,0.597,37190
7191,1:?,3:Disappoint,,0.595,37191
7192,1:?,10:Upside,,0.586,37192
7193,1:?,1:Clap,,0.337,37193
7194,1:?,2:Cry,,0.242,37194
7195,1:?,4:Explode,,1,37195
7196,1:?,6:Hands,,1,37196
7197,1:?,7:Neutral,,0.629,37197
7198,1:?,5:FacePalm,,0.993,37198
7199,1:?,1:Clap,,0.848,37199
7200,1:?,7:Neutral,,0.818,37200
7201,1:?,7:Neutral,,0.884,37201
7202,1:?,1:Clap,,0.506,37202
7203,1:?,4:Explode,,0.603,37203
7204,1:?,1:Clap,,0.255,37204
7205,1:?,8:Shrug,,0.557,37205
7206,1:?,1:Clap,,0.525,37206
7207,1:?,9:Think,,0.61,37207
7208,1:?,1:Clap,,0.254,37208
7209,1:?,2:Cry,,0.143,37209
7210,1:?,7:Neutral,,0.19,37210
7211,1:?,10:Upside,,0.702,37211
7212,1:?,10:Upside,,0.368,37212
7213,1:?,10:Upside,,0.284,37213
7214,1:?,1:Clap,,0.217,37214
7215,1:?,9:Think,,0.456,37215
7216,1:?,7:Neutral,,0.208,37216
7217,1:?,3:Disappoint,,0.553,37217
7218,1:?,6:Hands,,0.907,37218
7219,1:?,10:Upside,,1,37219
7220,1:?,2:Cry,,0.394,37220
7221,1:?,10:Upside,,0.465,37221
7222,1:?,10:Upside,,0.772,37222
7223,1:?,7:Neutral,,0.999,37223
7224,1:?,9:Think,,0.434,37224
7225,1:?,1:Clap,,0.622,37225
7226,1:?,10:Upside,,0.891,37226
7227,1:?,7:Neutral,,0.396,37227
7228,1:?,10:Upside,,0.828,37228
7229,1:?,3:Disappoint,,1,37229
7230,1:?,2:Cry,,0.955,37230
7231,1:?,2:Cry,,0.341,37231
7232,1:?,8:Shrug,,0.658,37232
7233,1:?,7:Neutral,,0.651,37233
7234,1:?,7:Neutral,,0.545,37234
7235,1:?,3:Disappoint,,0.357,37235
7236,1:?,9:Think,,0.935,37236
7237,1:?,8:Shrug,,0.974,37237
7238,1:?,10:Upside,,0.414,37238
7239,1:?,1:Clap,,0.337,37239
7240,1:?,1:Clap,,0.504,37240
7241,1:?,7:Neutral,,0.246,37241
7242,1:?,6:Hands,,0.372,37242
7243,1:?,1:Clap,,0.337,37243
7244,1:?,7:Neutral,,0.593,37244
7245,1:?,1:Clap,,0.337,37245
7246,1:?,7:Neutral,,0.222,37246
7247,1:?,8:Shrug,,0.384,37247
7248,1:?,1:Clap,,0.244,37248
